Set_id,View,Rank,Skip,Density,Convg,Root,Rain,Obsv,Year
6/28/2000,80,2,1,17,2,9.6896,9.16,9.65,2000
6/28/2000,80,2,2,17,2,9.747,9.16,9.65,2000
6/29/2000,80,2,1,31,3,9.7304,9.12,9.37,2000
6/29/2000,80,1,1,31,3,8.6673,9.12,9.37,2000
6/29/2000,80,1,1,31,3,9.7305,9.12,9.37,2000
6/28/2000,80,3,3,17,2,9.5022,9.16,9.65,2000
6/28/2000,80,3,3,17,2,9.7439,9.16,9.65,2000
6/28/2000,80,3,2,17,2,9.5022,9.16,9.65,2000
6/29/2000,50,3,1,27,3,8.744,9.09,9.37,2000
6/29/2000,50,3,1,27,3,8.7147,9.09,9.37,2000
6/29/2000,50,3,1,27,3,8.67,9.09,9.37,2000
6/29/2000,80,3,1,31,3,9.7305,9.12,9.37,2000
6/29/2000,50,3,2,27,3,8.7339,9.09,9.37,2000
6/29/2000,50,3,2,27,3,8.67,9.09,9.37,2000
6/28/2000,80,2,1,5,15,9.747,10.1,9.65,2000
6/28/2000,80,3,2,17,2,9.7439,9.16,9.65,2000
6/28/2000,80,3,1,17,2,9.6804,9.16,9.65,2000
6/28/2000,80,3,1,17,2,10.0629,9.16,9.65,2000
6/28/2000,80,3,1,17,2,9.7439,9.16,9.65,2000
6/28/2000,80,2,3,17,2,9.4967,9.16,9.65,2000
6/28/2000,80,2,3,17,2,9.747,9.16,9.65,2000
6/28/2000,80,2,2,17,2,9.4967,9.16,9.65,2000
6/29/2000,50,3,2,27,3,8.7242,9.09,9.37,2000
6/27/2000,40,3,3,6,25,9.3112,9.52,9.87,2000
6/28/2000,50,2,2,6,25,9.8591,9.52,9.65,2000
6/29/2000,50,2,3,27,3,8.67,9.09,9.37,2000
6/27/2000,40,1,3,6,25,9.797,9.52,9.87,2000
6/27/2000,40,1,3,6,25,9.7721,9.52,9.87,2000
6/27/2000,40,1,3,6,25,9.3277,9.52,9.87,2000
6/27/2000,40,1,3,6,25,9.2566,9.52,9.87,2000
6/27/2000,40,1,2,6,25,9.797,9.52,9.87,2000
6/27/2000,40,1,2,6,25,9.7721,9.52,9.87,2000
6/27/2000,40,2,1,6,25,9.9147,9.52,9.87,2000
6/27/2000,40,1,2,6,25,9.3277,9.52,9.87,2000
6/27/2000,40,1,1,6,25,9.797,9.52,9.87,2000
6/27/2000,40,1,1,6,25,9.9206,9.52,9.87,2000
6/27/2000,40,1,1,6,25,9.2187,9.52,9.87,2000
6/29/2000,40,3,3,10,10,9.8801,9.55,9.37,2000
6/29/2000,40,3,2,10,10,9.8801,9.55,9.37,2000
6/29/2000,40,3,1,10,10,9.8065,9.55,9.37,2000
6/27/2000,40,1,2,6,25,9.2566,9.52,9.87,2000
6/29/2000,40,3,1,10,10,9.8801,9.55,9.37,2000
6/27/2000,40,2,1,6,25,9.7884,9.52,9.87,2000
6/27/2000,40,2,2,6,25,9.3112,9.52,9.87,2000
6/27/2000,40,3,3,6,25,9.2545,9.52,9.87,2000
6/27/2000,40,3,2,6,25,9.7884,9.52,9.87,2000
6/27/2000,40,3,2,6,25,9.7851,9.52,9.87,2000
6/27/2000,40,3,2,6,25,9.3112,9.52,9.87,2000
6/27/2000,40,3,2,6,25,9.2545,9.52,9.87,2000
6/27/2000,40,3,1,6,25,9.7884,9.52,9.87,2000
6/27/2000,40,2,2,6,25,9.2545,9.52,9.87,2000
6/27/2000,40,3,1,6,25,9.9147,9.52,9.87,2000
6/27/2000,40,2,3,6,25,9.7884,9.52,9.87,2000
6/27/2000,40,2,3,6,25,9.7851,9.52,9.87,2000
6/27/2000,40,2,3,6,25,9.3112,9.52,9.87,2000
6/27/2000,40,2,3,6,25,9.2545,9.52,9.87,2000
6/27/2000,40,2,2,6,25,9.7884,9.52,9.87,2000
6/27/2000,40,2,2,6,25,9.7851,9.52,9.87,2000
6/27/2000,40,3,1,6,25,9.2228,9.52,9.87,2000
6/29/2000,40,2,3,10,10,9.8801,9.55,9.37,2000
6/27/2000,40,2,1,6,25,9.2228,9.52,9.87,2000
6/29/2000,40,2,1,10,10,9.8065,9.55,9.37,2000
6/28/2000,80,3,1,5,15,10.1735,10.1,9.65,2000
6/28/2000,80,3,1,5,15,10.1788,10.1,9.65,2000
6/28/2000,80,3,1,5,15,9.6804,10.1,9.65,2000
6/28/2000,80,3,1,5,15,10.1919,10.1,9.65,2000
6/28/2000,80,3,1,5,15,10.0629,10.1,9.65,2000
6/28/2000,80,3,1,5,15,9.7439,10.1,9.65,2000
6/28/2000,80,3,2,5,15,9.7439,10.1,9.65,2000
6/28/2000,80,2,3,5,15,9.4967,10.1,9.65,2000
6/28/2000,80,2,2,5,15,9.4967,10.1,9.65,2000
6/28/2000,80,2,2,5,15,9.747,10.1,9.65,2000
6/28/2000,80,2,1,5,15,10.1735,10.1,9.65,2000
6/28/2000,80,2,1,5,15,10.1789,10.1,9.65,2000
6/29/2000,40,2,2,10,10,9.8801,9.55,9.37,2000
6/28/2000,80,2,1,5,15,10.1994,10.1,9.65,2000
6/28/2000,80,2,3,5,15,9.747,10.1,9.65,2000
6/28/2000,80,3,2,5,15,9.5022,10.1,9.65,2000
6/28/2000,80,2,1,5,15,9.6896,10.1,9.65,2000
6/28/2000,80,3,3,5,15,9.5022,10.1,9.65,2000
6/28/2000,80,3,3,5,15,9.7439,10.1,9.65,2000
6/29/2000,40,2,1,10,10,9.8801,9.55,9.37,2000
6/29/2000,40,1,2,10,10,9.8802,9.55,9.37,2000
6/29/2000,40,1,1,10,10,9.8068,9.55,9.37,2000
6/29/2000,40,1,1,10,10,9.8802,9.55,9.37,2000
6/29/2000,50,3,3,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,3,2,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,3,1,11,10,10.1147,9.68,9.37,2000
6/29/2000,40,1,3,10,10,9.8802,9.55,9.37,2000
6/29/2000,50,2,2,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,2,1,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,1,3,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,1,2,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,1,1,11,10,10.1147,9.68,9.37,2000
6/29/2000,50,2,3,11,10,10.1147,9.68,9.37,2000
6/27/2001,40,3,2,7,2,8.404,7.76,8.13,2001
6/27/2001,40,2,1,7,2,7.77,7.78,8.13,2001
6/27/2001,40,2,1,7,2,8.4214,7.78,8.13,2001
6/27/2001,40,2,1,3,1,8.4214,8.57,8.13,2001
6/27/2001,40,2,1,3,1,8.674,8.57,8.13,2001
6/27/2001,40,2,2,7,2,8.404,7.76,8.13,2001
6/27/2001,40,3,3,7,2,8.404,7.76,8.13,2001
6/27/2001,40,3,1,7,2,7.77,7.78,8.13,2001
6/27/2001,40,3,1,3,1,8.6354,8.57,8.13,2001
6/27/2001,40,3,1,7,2,7.77,7.76,8.13,2001
6/27/2001,40,3,1,7,2,8.4214,7.78,8.13,2001
6/27/2001,40,3,1,3,1,8.4214,8.57,8.13,2001
6/27/2001,40,3,1,3,1,8.674,8.57,8.13,2001
6/27/2001,40,2,1,7,2,7.77,7.76,8.13,2001
6/27/2001,40,2,3,7,2,8.404,7.76,8.13,2001
6/27/2001,40,2,1,3,1,8.6354,8.57,8.13,2001
6/27/2001,40,1,2,7,2,0,7.76,8.13,2001
6/27/2001,40,1,3,7,2,0,7.76,8.13,2001
6/27/2001,50,1,1,7,2,0,7.76,8.13,2001
6/29/2001,50,1,3,11,6,7.159,7.73,8.09,2001
6/27/2001,40,1,1,7,2,0,7.76,8.13,2001
6/27/2001,40,1,1,7,2,0,7.76,8.13,2001
6/27/2001,40,1,1,7,2,0,7.76,8.13,2001
6/27/2001,40,1,1,7,2,0,7.76,8.13,2001
6/27/2001,40,1,3,7,2,0,7.76,8.13,2001
6/27/2001,40,1,1,7,2,0,7.76,8.13,2001
6/27/2001,40,1,2,7,2,0,7.76,8.13,2001
6/27/2001,40,1,2,7,2,0,7.76,8.13,2001
6/27/2001,40,1,2,7,2,0,7.76,8.13,2001
6/27/2001,40,1,3,7,2,0,7.76,8.13,2001
6/27/2001,40,1,3,7,2,0,7.76,8.13,2001
6/27/2001,40,1,3,7,2,0,7.76,8.13,2001
6/27/2001,40,1,2,7,2,0,7.76,8.13,2001
6/27/2001,50,1,1,7,2,0,7.76,8.13,2001
6/29/2001,50,1,3,11,6,9.0688,7.73,8.09,2001
6/27/2001,50,1,1,7,2,0,7.76,8.13,2001
6/29/2001,40,1,2,11,18,9.4299,8.19,8.09,2001
6/29/2001,40,1,3,10,6,7.1239,7.73,8.09,2001
6/29/2001,40,1,3,11,18,9.4299,8.19,8.09,2001
6/29/2001,40,2,1,10,6,7.8492,7.73,8.09,2001
6/29/2001,40,2,1,11,18,7.8492,8.19,8.09,2001
6/29/2001,40,2,2,10,6,7.1239,7.73,8.09,2001
6/29/2001,40,2,2,11,18,9.4299,8.19,8.09,2001
6/29/2001,40,2,3,10,6,7.1239,7.73,8.09,2001
6/29/2001,40,2,3,11,18,9.4299,8.19,8.09,2001
6/29/2001,40,3,1,10,6,7.8499,7.73,8.09,2001
6/29/2001,40,1,2,10,6,7.1239,7.73,8.09,2001
6/29/2001,40,3,1,11,18,7.8499,8.19,8.09,2001
6/29/2001,40,3,3,10,6,7.124,7.73,8.09,2001
6/29/2001,50,1,1,11,6,7.2757,7.73,8.09,2001
6/29/2001,50,1,2,11,6,7.159,7.73,8.09,2001
6/29/2001,50,1,2,11,6,9.0688,7.73,8.09,2001
6/29/2001,80,3,3,14,6,9.6453,7.73,8.09,2001
6/29/2001,80,3,2,14,6,9.6453,7.73,8.09,2001
6/29/2001,80,3,1,14,6,6.9691,7.73,8.09,2001
6/29/2001,80,2,3,14,6,9.6437,7.73,8.09,2001
6/29/2001,80,2,2,14,6,9.6437,7.73,8.09,2001
6/29/2001,80,2,1,14,6,6.9681,7.73,8.09,2001
6/29/2001,40,3,2,10,6,7.124,7.73,8.09,2001
6/29/2001,80,1,3,14,6,9.6437,7.73,8.09,2001
6/29/2001,40,1,1,11,18,7.8492,8.19,8.09,2001
6/28/2001,80,3,1,11,7,8.1192,7.7,8.01,2001
6/27/2001,50,1,1,7,2,0,7.76,8.13,2001
6/28/2001,40,3,1,7,7,7.7296,7.7,8.01,2001
6/28/2001,40,3,1,7,7,7.7296,7.76,8.01,2001
6/28/2001,40,3,1,7,7,8.5227,7.76,8.01,2001
6/28/2001,40,3,1,7,7,7.6994,7.7,8.01,2001
6/28/2001,40,3,1,7,7,8.5103,7.76,8.01,2001
6/28/2001,40,3,2,7,7,8.2116,7.7,8.01,2001
6/28/2001,40,3,3,7,7,8.2116,7.7,8.01,2001
6/28/2001,50,1,1,7,7,1.093,7.7,8.01,2001
6/28/2001,50,1,1,7,7,8.3115,7.7,8.01,2001
6/29/2001,40,1,1,10,6,7.8492,7.73,8.09,2001
6/28/2001,40,2,3,7,7,8.2116,7.7,8.01,2001
6/28/2001,50,1,3,7,7,8.2321,7.7,8.01,2001
6/28/2001,50,2,1,7,7,3.3469,7.7,8.01,2001
6/28/2001,50,2,1,7,7,8.3238,7.7,8.01,2001
6/28/2001,50,2,2,7,7,8.234,7.7,8.01,2001
6/28/2001,50,2,3,7,7,8.234,7.7,8.01,2001
6/28/2001,50,3,1,7,7,3.3469,7.7,8.01,2001
6/28/2001,50,3,1,7,7,8.3238,7.7,8.01,2001
6/28/2001,50,3,2,7,7,8.234,7.7,8.01,2001
6/28/2001,80,1,1,11,7,8.1192,7.7,8.01,2001
6/28/2001,80,2,1,11,7,8.1193,7.7,8.01,2001
6/28/2001,50,1,2,7,7,8.2321,7.7,8.01,2001
6/29/2001,80,1,2,14,6,9.6437,7.73,8.09,2001
6/28/2001,50,3,3,7,7,8.234,7.7,8.01,2001
6/29/2001,50,3,3,11,6,9.0715,7.73,8.09,2001
6/27/2001,50,3,1,3,1,8.9408,8.57,8.13,2001
6/27/2001,50,3,1,3,1,8.4214,8.57,8.13,2001
6/27/2001,50,3,1,7,2,8.4214,7.78,8.13,2001
6/27/2001,50,3,1,7,2,7.77,7.78,8.13,2001
6/27/2001,50,3,1,7,2,7.77,7.76,8.13,2001
6/27/2001,50,3,1,3,1,8.6354,8.57,8.13,2001
6/27/2001,50,2,3,7,2,8.4475,7.76,8.13,2001
6/27/2001,50,2,2,7,2,8.4475,7.76,8.13,2001
6/27/2001,50,2,1,3,1,8.9408,8.57,8.13,2001
6/27/2001,50,2,1,3,1,8.4214,8.57,8.13,2001
6/27/2001,50,3,2,7,2,8.4475,7.76,8.13,2001
6/27/2001,50,2,1,7,2,7.77,7.78,8.13,2001
6/27/2001,50,2,1,3,1,8.6354,8.57,8.13,2001
6/27/2001,50,1,3,7,2,0,7.76,8.13,2001
6/27/2001,50,1,3,7,2,0,7.76,8.13,2001
6/27/2001,50,1,3,7,2,0,7.76,8.13,2001
6/27/2001,50,1,3,7,2,0,7.76,8.13,2001
6/27/2001,50,1,2,7,2,0,7.76,8.13,2001
6/27/2001,50,1,2,7,2,0,7.76,8.13,2001
6/29/2001,80,1,1,14,6,6.9681,7.73,8.09,2001
6/27/2001,50,1,2,7,2,0,7.76,8.13,2001
6/27/2001,50,1,2,7,2,0,7.76,8.13,2001
6/27/2001,50,2,1,7,2,7.77,7.76,8.13,2001
6/27/2001,50,3,3,7,2,8.4475,7.76,8.13,2001
6/27/2001,50,2,1,7,2,8.4214,7.78,8.13,2001
6/27/2001,80,2,1,7,2,7.461,7.76,8.13,2001
6/29/2001,50,3,2,11,6,9.0715,7.73,8.09,2001
6/29/2001,50,3,2,11,6,7.1604,7.73,8.09,2001
6/29/2001,50,3,3,11,6,7.1604,7.73,8.09,2001
6/27/2001,80,1,1,7,2,7.4828,7.76,8.13,2001
6/29/2001,50,3,1,11,6,7.2761,7.73,8.09,2001
6/29/2001,50,2,3,11,6,9.0688,7.73,8.09,2001
6/29/2001,50,2,3,11,6,7.159,7.73,8.09,2001
6/29/2001,50,2,2,11,6,9.0688,7.73,8.09,2001
6/29/2001,50,2,1,11,6,7.2757,7.73,8.09,2001
6/28/2001,40,2,2,7,7,8.2116,7.7,8.01,2001
6/28/2001,40,2,1,7,7,8.5103,7.76,8.01,2001
6/28/2001,40,2,1,7,7,7.6994,7.7,8.01,2001
6/29/2001,50,2,2,11,6,7.159,7.73,8.09,2001
6/28/2001,40,2,1,7,7,8.5227,7.76,8.01,2001
6/28/2001,40,2,1,7,7,7.7296,7.76,8.01,2001
6/28/2001,40,2,1,7,7,7.7296,7.7,8.01,2001
6/28/2001,40,1,3,7,7,8.2092,7.7,8.01,2001
6/28/2001,40,1,2,7,7,8.2092,7.7,8.01,2001
6/28/2001,40,1,1,7,7,8.4648,7.76,8.01,2001
6/28/2001,40,1,1,7,7,7.5526,7.7,8.01,2001
6/28/2001,40,1,1,7,7,8.5228,7.76,8.01,2001
6/27/2001,80,3,1,7,2,7.4713,7.76,8.13,2001
6/28/2001,40,1,1,7,7,7.7296,7.7,8.01,2001
6/28/2001,40,1,1,7,7,7.7296,7.76,8.01,2001
6/27/2002,40,2,3,2,22,4.5234,4.42,4.31,2002
6/27/2002,40,2,3,2,22,4.1779,4.42,4.31,2002
6/27/2002,40,2,3,1,41,4.1779,4.02,4.31,2002
6/27/2002,40,2,3,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,2,2,2,22,5.7543,4.63,4.31,2002
6/27/2002,40,2,2,2,22,4.1779,4.42,4.31,2002
6/27/2002,40,2,2,2,22,4.5234,4.42,4.31,2002
6/27/2002,40,2,2,2,22,6.7674,4.63,4.31,2002
6/27/2002,40,2,2,2,22,4.5234,4.63,4.31,2002
6/27/2002,40,2,3,2,22,4.5234,4.63,4.31,2002
6/27/2002,40,2,3,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,2,3,2,22,6.7674,4.63,4.31,2002
6/27/2002,40,3,2,1,41,4.1778,4.02,4.31,2002
6/27/2002,40,3,1,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,3,1,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,3,1,1,41,4.1785,4.02,4.31,2002
6/27/2002,40,3,1,2,22,4.1785,4.42,4.31,2002
6/27/2002,40,3,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,40,3,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,40,3,1,2,22,5.0773,4.63,4.31,2002
6/27/2002,40,3,2,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,3,2,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,3,2,2,22,4.1778,4.42,4.31,2002
6/27/2002,40,3,2,2,22,4.5234,4.42,4.31,2002
6/27/2002,40,3,2,2,22,4.5234,4.63,4.31,2002
6/27/2002,40,2,2,1,41,4.1779,4.02,4.31,2002
6/27/2002,40,3,2,2,22,6.7672,4.63,4.31,2002
6/27/2002,40,2,3,2,22,5.7543,4.63,4.31,2002
6/27/2002,40,2,2,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,1,2,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,2,1,2,22,5.078,4.63,4.31,2002
6/27/2002,40,3,2,2,22,5.7543,4.63,4.31,2002
6/27/2002,40,1,1,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,1,1,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,1,1,1,41,4.179,4.02,4.31,2002
6/27/2002,40,1,1,2,22,4.179,4.42,4.31,2002
6/27/2002,40,1,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,40,1,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,40,1,1,2,22,5.078,4.63,4.31,2002
6/27/2002,40,1,2,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,1,2,1,41,4.1779,4.02,4.31,2002
6/27/2002,40,1,2,2,22,4.1779,4.42,4.31,2002
6/27/2002,40,1,2,2,22,4.5234,4.42,4.31,2002
6/27/2002,40,1,2,2,22,4.5234,4.63,4.31,2002
6/27/2002,40,1,2,2,22,6.7674,4.63,4.31,2002
6/27/2002,40,1,2,2,22,5.7543,4.63,4.31,2002
6/27/2002,40,1,3,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,1,3,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,1,3,1,41,4.1779,4.02,4.31,2002
6/27/2002,40,1,3,2,22,4.1779,4.42,4.31,2002
6/27/2002,40,1,3,2,22,4.5234,4.42,4.31,2002
6/27/2002,40,1,3,2,22,4.5234,4.63,4.31,2002
6/27/2002,40,1,3,2,22,6.7674,4.63,4.31,2002
6/27/2002,40,1,3,2,22,5.7543,4.63,4.31,2002
6/27/2002,40,2,1,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,2,1,2,22,4.5356,4.63,4.31,2002
6/27/2002,40,2,1,1,41,4.179,4.02,4.31,2002
6/27/2002,40,2,1,2,22,4.179,4.42,4.31,2002
6/27/2002,40,2,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,40,2,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,40,2,2,2,22,4.5356,4.42,4.31,2002
6/27/2002,40,3,3,2,22,4.5356,4.42,4.31,2002
6/28/2002,80,2,1,1,41,5.4363,4.42,4.57,2002
6/27/2002,40,3,3,1,41,4.1778,4.02,4.31,2002
6/27/2002,80,1,3,2,22,4.5237,4.63,4.31,2002
6/27/2002,80,1,3,2,22,7.4031,4.63,4.31,2002
6/27/2002,80,1,3,2,22,6.0388,4.63,4.31,2002
6/27/2002,80,2,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,80,2,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,80,2,1,2,22,5.0782,4.63,4.31,2002
6/27/2002,80,2,2,2,22,4.5237,4.42,4.31,2002
6/27/2002,80,2,2,2,22,4.5237,4.63,4.31,2002
6/27/2002,80,2,2,2,22,7.4031,4.63,4.31,2002
6/27/2002,80,2,2,2,22,6.0388,4.63,4.31,2002
6/27/2002,80,2,3,2,22,4.5237,4.42,4.31,2002
6/27/2002,80,2,3,2,22,4.5237,4.63,4.31,2002
6/27/2002,80,2,3,2,22,7.4031,4.63,4.31,2002
6/27/2002,80,2,3,2,22,6.0388,4.63,4.31,2002
6/27/2002,80,3,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,80,3,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,80,3,1,2,22,5.0782,4.63,4.31,2002
6/27/2002,80,3,2,2,22,4.5237,4.42,4.31,2002
6/27/2002,80,3,2,2,22,4.5237,4.63,4.31,2002
6/27/2002,80,3,2,2,22,7.4031,4.63,4.31,2002
6/27/2002,80,3,3,2,22,4.5237,4.42,4.31,2002
6/27/2002,80,3,3,2,22,4.5237,4.63,4.31,2002
6/27/2002,80,3,3,2,22,7.4031,4.63,4.31,2002
6/27/2002,80,3,3,2,22,6.0388,4.63,4.31,2002
6/28/2002,40,1,1,1,41,4.2109,4.42,4.57,2002
6/28/2002,40,1,2,1,41,5.0237,4.42,4.57,2002
6/28/2002,40,1,2,1,41,4.2034,4.42,4.57,2002
6/27/2002,80,1,3,2,22,4.5237,4.42,4.31,2002
6/28/2002,40,1,2,1,41,4.8717,4.42,4.57,2002
6/27/2002,80,1,2,2,22,6.0388,4.63,4.31,2002
6/27/2002,80,1,2,2,22,4.5237,4.63,4.31,2002
6/27/2002,50,1,3,2,22,5.9101,4.63,4.31,2002
6/27/2002,50,2,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,50,2,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,50,2,1,2,22,5.0794,4.63,4.31,2002
6/27/2002,50,2,2,2,22,4.5235,4.42,4.31,2002
6/27/2002,50,2,2,2,22,4.5235,4.63,4.31,2002
6/27/2002,50,2,2,2,22,6.9858,4.63,4.31,2002
6/27/2002,50,2,2,2,22,5.9101,4.63,4.31,2002
6/27/2002,50,2,3,2,22,4.5235,4.42,4.31,2002
6/27/2002,50,2,3,2,22,4.5235,4.63,4.31,2002
6/27/2002,50,2,3,2,22,6.9858,4.63,4.31,2002
6/27/2002,50,2,3,2,22,5.9101,4.63,4.31,2002
6/27/2002,50,3,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,50,3,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,50,3,1,2,22,5.0791,4.63,4.31,2002
6/27/2002,50,3,2,2,22,4.5235,4.42,4.31,2002
6/27/2002,50,3,2,2,22,4.5235,4.63,4.31,2002
6/27/2002,50,3,2,2,22,6.9856,4.63,4.31,2002
6/27/2002,50,3,2,2,22,5.91,4.63,4.31,2002
6/27/2002,50,3,3,2,22,4.5235,4.42,4.31,2002
6/27/2002,50,3,3,2,22,4.5235,4.63,4.31,2002
6/27/2002,50,3,3,2,22,6.9856,4.63,4.31,2002
6/27/2002,50,3,3,2,22,5.91,4.63,4.31,2002
6/27/2002,80,1,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,80,1,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,80,1,1,2,22,5.0782,4.63,4.31,2002
6/27/2002,80,1,2,2,22,4.5237,4.42,4.31,2002
6/27/2002,80,1,2,2,22,7.4031,4.63,4.31,2002
6/28/2002,40,1,3,1,41,5.0237,4.42,4.57,2002
6/28/2002,40,1,3,1,41,4.2034,4.42,4.57,2002
6/28/2002,40,1,3,1,41,4.8717,4.42,4.57,2002
6/28/2002,50,3,3,1,41,5.0267,4.42,4.57,2002
6/28/2002,50,3,3,1,41,4.2035,4.42,4.57,2002
6/28/2002,50,3,3,1,41,4.8721,4.42,4.57,2002
6/28/2002,80,1,1,1,41,4.2123,4.42,4.57,2002
6/28/2002,80,1,1,1,41,5.4363,4.42,4.57,2002
6/28/2002,80,1,2,1,41,4.2149,4.42,4.57,2002
6/28/2002,80,1,3,1,41,4.2149,4.42,4.57,2002
6/28/2002,80,2,1,1,41,4.2123,4.42,4.57,2002
6/28/2002,80,2,2,1,41,4.2149,4.42,4.57,2002
6/28/2002,80,2,3,1,41,4.2149,4.42,4.57,2002
6/28/2002,80,3,1,1,41,4.2123,4.42,4.57,2002
6/28/2002,80,3,1,1,41,5.4363,4.42,4.57,2002
6/28/2002,80,3,2,1,41,4.2149,4.42,4.57,2002
6/28/2002,80,3,3,1,41,4.2149,4.42,4.57,2002
6/27/2002,50,1,3,2,22,4.5235,4.42,4.31,2002
6/27/2002,50,1,2,2,22,5.9101,4.63,4.31,2002
6/27/2002,50,1,2,2,22,6.9858,4.63,4.31,2002
6/27/2002,50,1,2,2,22,4.5235,4.63,4.31,2002
6/27/2002,50,1,2,2,22,4.5235,4.42,4.31,2002
6/27/2002,50,1,1,2,22,5.0794,4.63,4.31,2002
6/27/2002,50,1,1,2,22,4.5224,4.63,4.31,2002
6/27/2002,50,1,1,2,22,4.5224,4.42,4.31,2002
6/27/2002,40,3,3,2,22,5.7543,4.63,4.31,2002
6/27/2002,40,3,3,2,22,6.7672,4.63,4.31,2002
6/27/2002,40,3,3,2,22,4.5234,4.63,4.31,2002
6/27/2002,40,3,3,2,22,4.5234,4.42,4.31,2002
6/27/2002,40,3,3,2,22,4.1778,4.42,4.31,2002
6/28/2002,50,3,2,1,41,4.8721,4.42,4.57,2002
6/28/2002,50,3,2,1,41,4.2035,4.42,4.57,2002
6/28/2002,50,3,2,1,41,5.0267,4.42,4.57,2002
6/28/2002,50,3,1,1,41,4.2109,4.42,4.57,2002
6/28/2002,40,2,1,1,41,4.2109,4.42,4.57,2002
6/28/2002,40,2,2,1,41,5.0237,4.42,4.57,2002
6/28/2002,40,2,2,1,41,4.2034,4.42,4.57,2002
6/28/2002,40,2,2,1,41,4.8717,4.42,4.57,2002
6/28/2002,40,2,3,1,41,5.0237,4.42,4.57,2002
6/28/2002,40,2,3,1,41,4.2034,4.42,4.57,2002
6/28/2002,40,2,3,1,41,4.8717,4.42,4.57,2002
6/28/2002,40,3,1,1,41,4.2109,4.42,4.57,2002
6/28/2002,40,3,2,1,41,5.0237,4.42,4.57,2002
6/28/2002,40,3,2,1,41,4.2034,4.42,4.57,2002
6/28/2002,40,3,2,1,41,4.8717,4.42,4.57,2002
6/28/2002,40,3,3,1,41,5.0237,4.42,4.57,2002
6/28/2002,40,3,3,1,41,4.2034,4.42,4.57,2002
6/27/2002,40,3,3,2,22,4.5356,4.63,4.31,2002
6/28/2002,40,3,3,1,41,4.8717,4.42,4.57,2002
6/28/2002,50,1,2,1,41,5.0267,4.42,4.57,2002
6/28/2002,50,1,2,1,41,4.2035,4.42,4.57,2002
6/28/2002,50,1,2,1,41,4.8721,4.42,4.57,2002
6/28/2002,50,1,3,1,41,5.0267,4.42,4.57,2002
6/28/2002,50,1,3,1,41,4.2035,4.42,4.57,2002
6/28/2002,50,1,3,1,41,4.8721,4.42,4.57,2002
6/28/2002,50,2,1,1,41,4.2109,4.42,4.57,2002
6/28/2002,50,2,2,1,41,5.0267,4.42,4.57,2002
6/28/2002,50,2,2,1,41,4.2035,4.42,4.57,2002
6/28/2002,50,2,2,1,41,4.8721,4.42,4.57,2002
6/28/2002,50,2,3,1,41,5.0267,4.42,4.57,2002
6/28/2002,50,2,3,1,41,4.2035,4.42,4.57,2002
6/28/2002,50,2,3,1,41,4.8721,4.42,4.57,2002
6/28/2002,50,1,1,1,41,4.2109,4.42,4.57,2002
6/27/2002,80,3,2,2,22,6.0388,4.63,4.31,2002
6/27/2002,50,1,3,2,22,4.5235,4.63,4.31,2002
6/27/2002,50,1,3,2,22,6.9858,4.63,4.31,2002
6/27/2003,80,3,1,8,14,9.7087,10.1,10.47,2003
6/27/2003,80,3,1,8,14,9.4687,10.1,10.47,2003
6/27/2003,80,3,2,8,14,9.5053,10.1,10.47,2003
6/27/2003,80,3,2,8,14,9.4329,10.1,10.47,2003
